measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2001,1762.7315934227213,2363.125553619261,1254.91970583067
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2002,1762.073980857545,2351.750049561234,1262.2365279386122
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2003,1761.0099301745074,2314.500238005647,1273.8795885908216
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2004,1763.6764188023592,2301.342363111248,1287.9886455983824
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2005,1772.110809699077,2309.4878962948246,1303.398332006482
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2006,1804.7065184256292,2333.721074775227,1332.7832573329765
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2007,1868.2348582776706,2373.9945688271187,1382.3552294747828
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2008,1944.259002077127,2447.4215738815706,1443.3183339103011
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2010.9572538111058,2522.9086192549266,1498.5880533074528
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2047.934289477594,2571.4183300235277,1530.3932745744983
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2059.578732092636,2575.588849849891,1542.2364302436486
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2068.8265849219624,2579.3455329750495,1543.6434352865758
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2075.7677222918155,2569.741045587662,1553.5561510114298
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2079.266776306147,2574.5622604347664,1555.7994404232124
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2080.1435806067648,2583.6560857563554,1560.6401610936225
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2083.5604801037284,2612.7934532366876,1559.8721744744887
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2091.3287292059317,2691.8585252880425,1549.8428107294626
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2131.587935517686,2735.8114656944235,1563.7488381916055
6,Incidence,550,Nebraska,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2219.288300118253,2891.435441141414,1600.7952323593556
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2179.5974246555816,2998.237787625998,1524.3485451230972
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2182.7719540696785,2976.889284149819,1538.8161756511242
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2192.5436217733563,2953.0842634695414,1555.8627352418707
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2205.3363058094674,2957.0328546530022,1583.2847887573157
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2223.394761416968,2959.807221214298,1604.1586940269706
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2245.5828305103105,2960.10513517423,1623.2265116689903
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2315.9144358700605,3015.572653020624,1706.8243478252189
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2453.4864696077184,3154.1734986793304,1826.6743514096129
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2615.938312873062,3325.2447836904953,1955.5445323255706
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2761.447808972866,3488.890759921969,2071.5939409741604
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2845.4016849921336,3575.4938388349337,2143.626265467064
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2887.3659130106043,3613.8870810726435,2181.0193238307847
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2932.1228369421547,3673.376309564618,2217.20046527473
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2971.4641951044428,3728.639662951652,2240.130148380867
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2999.7756351097046,3774.0721271224415,2260.1678762108454
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2015,3011.363976935759,3802.955825749679,2270.1260132809016
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2016,3007.451070830665,3814.5635840455225,2258.8181075592715
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2017,3006.2837122185883,3863.3837480655993,2248.5502710208707
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2018,3035.1943933241846,3942.267735927437,2252.109590693446
6,Incidence,530,Delaware,3,Both,158,<20 years,515,Asthma,3,Rate,2019,3095.1102018516353,4109.961575111614,2254.174828448441
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2000,1911.108399789466,2603.4961784063357,1378.9523728706536
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2001,1911.2070105719383,2563.6762088672604,1374.270963673725
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2002,1906.6798325886775,2552.6118549863772,1374.3266739550943
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2003,1899.6389372274905,2515.6324997547863,1371.0425052658054
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2004,1895.0418422199775,2508.8911012967874,1364.342652245282
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2005,1896.93834304289,2504.3065504156552,1371.7084441202385
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2006,1935.690990304059,2519.0681887368846,1420.8865837028145
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2022.6164243887554,2588.7760294183495,1489.4245454541563
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2128.5859676719565,2683.387692385948,1571.771582167265
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2221.136466187426,2783.838782773223,1657.444958238956
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2268.858233332246,2836.9321245236392,1682.471036713377
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2280.524446725038,2839.6863257018076,1706.7513494579086
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2288.6615469464155,2837.019223798011,1723.477547442642
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2295.713676083941,2837.588319094571,1731.0473538373512
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2300.079175354644,2842.361728129566,1751.399772521952
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2301.377281661357,2848.890049452873,1763.218358343523
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2310.792419706664,2882.0172962507877,1757.251266876031
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2322.380355350514,2944.295679617209,1744.7138485835526
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2355.637589640172,3004.697965381832,1732.7160066437384
6,Incidence,565,Tennessee,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2424.9223082812027,3140.3850843825917,1749.4959289255582
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2026.731542087099,2756.941379281012,1426.5561930206668
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2032.5296238021044,2733.6066568118395,1447.7850299232168
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2056.829410045664,2742.077123656574,1462.382763098101
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2093.9067056327863,2779.6845412980874,1486.4071275236288
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2141.6384322806393,2842.8915702840727,1527.2774011894974
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2195.465261277758,2923.3508568906454,1572.5874099458026
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2307.575309767843,3034.566668095234,1664.8343471626938
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2500.6020461261764,3266.517816888385,1827.0154298064524
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2726.0307135887906,3543.7287758019784,2021.0248073450416
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2931.80249594513,3791.79221858348,2181.8871186029664
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2010,3066.3793934591567,3946.9505252564763,2295.82606809396
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2011,3143.764596501376,3993.832914886196,2351.0145931875827
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2012,3215.8424475976235,4096.132450943365,2412.460758345788
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2013,3280.3949157996367,4158.103245144439,2449.0321160874714
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2014,3330.034150193916,4221.185489081903,2493.845610207204
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2015,3364.2437367823454,4258.918731132717,2509.9931127633627
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2016,3315.4581665556293,4211.907118488178,2496.5866623906954
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2017,3253.743789079295,4175.734051299306,2423.023682775212
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2018,3241.798693253247,4222.564444729138,2394.6642852682785
6,Incidence,553,New Jersey,3,Both,158,<20 years,515,Asthma,3,Rate,2019,3231.288229449245,4281.275234053508,2352.783554022667
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2096.093008491754,2875.9817524110217,1500.8809546971179
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2083.891920433207,2849.2400888100024,1485.4777930955993
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2072.4295604336385,2799.7467316409825,1483.6242959899437
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2063.785719846443,2747.881952692772,1485.8053915841929
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2062.6498156313005,2736.00102497735,1488.4503772147718
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2072.239387356671,2726.1906317210346,1510.459622392085
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2130.344680316989,2777.766143815909,1563.2459014905307
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2250.4390790323064,2903.1498839873266,1654.01642321155
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2394.1633855617365,3033.3973296087215,1776.905764862075
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2520.226671857396,3180.716060135862,1865.5470280419354
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2587.737665958791,3256.1235618624964,1912.3873022504085
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2608.561974914383,3284.5157026233683,1925.6297873467067
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2624.3189909203197,3302.357209200756,1946.3935602301244
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2635.920077444083,3306.1905319014395,1977.7096583453038
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2643.972856370777,3302.0057880333893,1998.363100152543
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2648.7006298075917,3320.1948007338965,2015.2929982936503
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2642.877770487141,3337.3521379699246,1972.687167111371
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2635.8970146160564,3380.7465262684395,1926.391039355709
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2645.497961050461,3403.717774732943,1931.6811820634928
6,Incidence,527,California,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2670.7775766614714,3496.638731979866,1956.3658300401562
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2000,1883.2962222563885,2578.3969654199072,1348.9600436497276
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2001,1896.2166451047206,2589.9943353122153,1368.2736748161917
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2002,1915.271196972436,2591.6469556687007,1391.6699639212534
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2003,1937.2058960669115,2602.3872940483407,1404.2204773437816
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2004,1963.2800321466357,2622.747259072335,1434.3935176570835
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2005,1992.8652971117806,2644.7150894523747,1459.7589592013633
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2083.359827641495,2745.1812957671677,1542.6743011851238
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2260.0714103303335,2935.7585494031414,1682.2612853060525
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2469.152780764718,3182.007647609935,1842.2213907298851
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2651.122047699112,3409.4988942572368,1988.0063118312407
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2747.2524489943034,3501.2670556774297,2057.0370665194378
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2776.432228208102,3516.8532358518487,2084.739664263268
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2799.1216077250083,3505.606242944647,2102.7278730682024
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2817.375854890804,3514.2457039636747,2111.101096518744
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2827.681458613885,3522.54748633536,2131.1589521127853
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2827.411561118027,3521.031954971926,2124.9905997707824
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2818.2721332716187,3562.257244251706,2083.2093765500995
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2808.3220208963944,3618.394214796921,2026.955866633116
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2800.9771798567817,3627.9980373750373,2022.589041018913
6,Incidence,533,Georgia,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2796.6794953412586,3681.498754631863,2002.9669849736122
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2000,1824.9878445113106,2448.879148336203,1316.8156221557115
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2001,1833.599547989357,2449.5536846909863,1327.1774983752516
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2002,1845.0903269367623,2456.5085179807998,1340.2641864087836
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2003,1857.7476286933695,2449.4674167857083,1363.346897497276
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2004,1875.2862858339852,2454.180290290814,1385.9440757485534
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2005,1898.1545948083133,2475.1556416530157,1405.3558328727465
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2006,1972.8115109968958,2549.1608995282745,1472.2668095076724
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2121.0442090912206,2712.038586985965,1591.5833820946002
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2298.959933831067,2918.064666398456,1736.4007477613673
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2462.0775926428164,3101.6060775302844,1862.5273613193317
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2563.0091661505553,3213.6988824912582,1929.0428977528018
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2614.2779801074894,3270.2649870875475,1974.0000386384845
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2663.0167993506852,3328.777322020744,2007.051888137082
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2704.8252075476494,3373.266124666483,2030.179758496046
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2733.8359262563563,3419.5359593641742,2042.5011569977364
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2746.370310138769,3447.0661417504803,2047.673951414425
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2747.1473179369377,3474.0845618021604,2023.9646324748214
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2742.8965347383064,3541.6384126624007,2013.5454328556575
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2749.4051259790604,3569.939317202786,2002.2855339530965
6,Incidence,539,Kansas,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2773.4609806382805,3624.5035358872565,1996.8715592280241
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2000,1983.2256163221841,2675.4955129322097,1412.728094866225
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2001,1986.7730785324306,2675.1852492890507,1416.2692354524877
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2002,1992.0048332188464,2670.107032416117,1430.9471046381614
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2003,1998.285295457279,2676.781551196823,1443.924591417561
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2008.6898312577162,2671.2955288172484,1461.3120769178727
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2024.411869391055,2680.4827608136256,1482.5969744851643
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2090.2573856484323,2726.104917455313,1531.8705921735695
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2225.2921155655504,2860.044595789994,1645.0565658897447
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2387.892325791082,3043.7449694782977,1781.0907863579898
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2533.8191213624973,3205.2126072147385,1894.0423457021238
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2616.0696091985133,3322.900193586731,1963.179270272367
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2646.6707558307703,3335.5175711831926,1986.941844415229
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2671.9055103046267,3343.162583517595,2011.072454221707
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2692.2652018285235,3368.833302011614,2044.7369889939182
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2706.598083707911,3362.726569624697,2054.2433298893247
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2714.008125197662,3367.730860708433,2064.4732936697005
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2706.1535989924673,3395.6686258469545,2045.072624732976
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2700.51452724734,3425.0502317011997,1984.0309607887662
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2736.348389642722,3487.4918400492156,2020.08614762463
6,Incidence,548,Missouri,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2813.278982833966,3621.8314416058515,2024.0620443436073
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2075.768869019503,2786.7138613682587,1475.346468175931
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2091.6501046755748,2807.8099473031466,1503.0254248271374
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2110.1224751580253,2822.5577848611606,1525.1029523683592
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2131.0449020878355,2854.953889774113,1544.8584763214617
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2154.7883652612677,2893.859826407881,1567.8625746805324
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2183.123177261175,2917.976411138804,1606.4136149171663
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2255.9589922659334,2984.01342870361,1665.7144373297388
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2390.1320833664468,3147.5861033451006,1765.345475170453
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2549.8774164494043,3305.5666815342965,1903.9158177849083
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2693.8012601965597,3456.973339546424,2014.2524824845025
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2778.3869569422627,3567.001526287164,2077.3853228927683
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2817.5236658427552,3574.301886266046,2105.0288881861916
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2851.696349208574,3589.341864823923,2135.0773053303183
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2878.6557855568785,3592.7302292013087,2165.809482875606
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2896.5104258889605,3607.093662398405,2182.4181972753336
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2901.552290475258,3596.9119379659082,2190.016489216149
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2878.5424452638686,3623.0380369633926,2164.0476011169885
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2850.7769182018633,3641.904339514173,2082.969869161451
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2836.773130176533,3657.4235684630717,2082.9081584478213
6,Incidence,559,Oklahoma,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2828.045120874085,3674.8033564247567,2023.1344841304535
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2029.8604369715492,2773.786588736793,1446.1408200210426
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2032.7880351841432,2767.7110139319198,1462.1039848534324
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2040.8556659935975,2753.448875487778,1479.8696889994962
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2050.165800538768,2741.5991509524383,1501.517295937429
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2063.9169681813883,2736.4075763442374,1517.976337629368
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2005,2082.306910856433,2740.867855561728,1547.5961752287906
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2006,2144.12833801921,2791.0335913126955,1607.2886676005417
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2007,2268.4767599195743,2921.9899123870737,1709.6968752647049
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2008,2421.2115414807276,3094.9158168197,1833.6881717128738
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2009,2562.385035056701,3270.0694246366324,1931.659362416474
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2010,2653.9405660072202,3382.042541970439,1996.755735700053
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2011,2710.62562980986,3431.181053526853,2031.8426031844087
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2012,2766.2421937244585,3482.170656369846,2072.6579379466216
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2013,2813.395043662463,3521.127858814018,2106.8992682636012
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2014,2848.2049609661763,3549.6831583632074,2122.187206773697
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2015,2865.3557373777226,3562.8940012749176,2143.535711996206
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2016,2837.3626646121584,3588.6081056437424,2106.603071055828
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2017,2810.6566703363433,3618.9927635430595,2078.759555462705
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2018,2828.079278362911,3645.03099588932,2061.249513535128
6,Incidence,562,Rhode Island,3,Both,158,<20 years,515,Asthma,3,Rate,2019,2872.5963551346463,3769.505941606873,2055.7594679280755
6,Incidence,534,Hawaii,3,Both,158,<20 years,515,Asthma,3,Rate,2000,2302.440702604921,3255.874597504433,1623.5234314880931
6,Incidence,534,Hawaii,3,Both,158,<20 years,515,Asthma,3,Rate,2001,2302.718182566193,3211.9326669499537,1635.9458291789058
6,Incidence,534,Hawaii,3,Both,158,<20 years,515,Asthma,3,Rate,2002,2312.4579243444728,3203.7734656622533,1658.5483305164576
6,Incidence,534,Hawaii,3,Both,158,<20 years,515,Asthma,3,Rate,2003,2328.2394209181575,3218.9760874384724,1675.2275861263265
6,Incidence,534,Hawaii,3,Both,158,<20 years,515,Asthma,3,Rate,2004,2348.49643018383,3228.421986031129,1696.793427242543
